,Measurement,Role,GPrime,POrder,X
79,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'He'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
80,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'He'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
81,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
82,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
83,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
84,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'He'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
85,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
86,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
87,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'He'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
88,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
89,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
90,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'He'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
91,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
92,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
93,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
94,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
95,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
96,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'He'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
97,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'He'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
98,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
99,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
100,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
101,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
102,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
103,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'He'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
104,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'He'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
105,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
106,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
107,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'He'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
108,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
109,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
110,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'He'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
111,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'He'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
112,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
113,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
114,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
115,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
116,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
117,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
118,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
119,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'He'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
120,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
121,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
122,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'He'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
123,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
124,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
125,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'he'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
126,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': [None, 0], 'sentence_1': None, 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'He'}, 'probabilities': None, 'logits': [14.640625, 12.4921875]}",technician,None,0,0
